3 0
0.0242	6.03224
0.0244	6.19071
0.0246	5.88627
0.0248	5.45546
0.025	5.98552
0.0252	5.78148
0.0254	6.79251
0.0256	6.58112
0.0258	6.14364
0.026	6.07638
0.0262	7.59437
0.0264	4.53727
0.0266	5.91069
0.0268	6.12645
0.027	4.45835
0.0272	4.81002
0.0274	5.18764
0.0276	4.78423
0.0278	4.58203
0.028	6.46361
0.0282	5.05708
0.0284	4.11616
0.0286	4.14752
0.0288	4.72975
0.029	4.47274
0.0292	6.35541
0.0294	5.00147
0.0296	4.5057
0.0298	6.08778
0.03	5.29501
0.0302	5.95804
0.0304	5.17574
0.0306	4.64439
0.0308	5.50176
0.031	4.51614
0.0312	3.51593
0.0314	4.46009
0.0316	3.01836
0.0318	4.18999
0.032	4.01904
0.0322	4.32264
0.0324	4.60625
0.0326	4.72511
0.0328	2.9342
0.033	5.1777
0.0332	4.48142
0.0334	3.87553
0.0336	3.79216
0.0338	3.86247
0.034	3.10289
0.0342	5.05414
0.0344	3.20201
0.0346	2.82672
0.0348	5.28211
0.035	3.55159
0.0352	3.86429
0.0354	3.63713
0.0356	4.41026
0.0358	4.14261
0.036	3.3965
0.0362	3.73169
0.0364	3.12632
0.0366	3.44336
0.0368	3.39715
0.037	2.74057
0.0372	2.41402
0.0374	4.15188
0.0376	3.33017
0.0378	2.55366
0.038	2.55224
0.0382	3.26473
0.0384	2.71351
0.0386	2.91588
0.0388	2.17627
0.039	3.43679
0.0392	1.52889
0.0394	2.30275
0.0396	2.53951
0.0398	2.56065
0.04	2.4103
0.0402	1.92441
0.0404	2.29635
0.0406	3.35406
0.0408	1.69848
0.041	2.66043
0.0412	3.20905
0.0414	2.4307
0.0416	2.82071
0.0418	2.30875
0.042	2.3011
0.0422	1.52346
0.0424	2.65288
0.0426	1.99212
0.0428	2.84277
0.043	2.61902
0.0432	1.66054
0.0434	1.49871
0.0436	2.29039
0.0438	2.32067
0.044	1.86655
0.0442	2.54617
0.0444	2.15265
0.0446	1.05061
0.0448	2.21287
0.045	2.15243
0.0452	2.01738
0.0454	2.33022
0.0456	1.5774
0.0458	2.3341
0.046	1.26018
0.0462	1.45831
0.0464	2.2454
0.0466	1.80859
0.0468	1.64978
0.047	1.46656
0.0472	1.89505
0.0474	1.69798
0.0476	1.20419
0.0478	1.57693
0.048	1.05349
0.0482	0.675887
0.0484	1.71124
0.0486	1.2055
0.0488	0.980147
0.049	0.600469
0.0492	0.74597
0.0494	0.606514
0.0496	1.05454
0.0498	1.17665
0.05	1.44548
0.0502	1.30461
0.0504	0.598469
0.0506	1.48981
0.0508	1.81812
0.051	1.04937
0.0512	1.31386
0.0514	1.04194
0.0516	0.493369
0.0518	0.961377
0.052	0.405636
0.0522	0.780004
0.0524	1.19778
0.0526	1.19514
0.0528	0.777853
0.053	1.12055
0.0532	1.22726
0.0534	0.376696
0.0536	0.510068
0.0538	0.642051
0.054	0.425467
0.0542	0.729791
0.0544	0.826154
0.0546	0.240511
0.0548	0.815141
0.055	1.09216
0.0552	0.654342
0.0554	0.863261
0.0556	0.107419
0.0558	0.669124
0.056	0.363572
0.0562	0.37044
0.0564	0.467371
0.0566	0.347424
0.0568	0.670706
0.057	0.267676
0.0572	0.228454
0.0574	0.450668
0.0576	0.49004
0.0578	0.332322
0.058	0.258426
0.0582	0.217392
0.0584	0.332304
0.0586	0.423618
0.0588	0
0.059	0
0.0592	0.120244
0.0594	0.101188
0.0596	0
0.0598	0.110991
0.06	0.151336
0.0602	0
0.0604	0
0.0606	0
0.0608	0
0.061	0
0.0612	0
0.0614	0
0.0616	0
0.0618	0
0.062	0
0.0622	0
0.0624	0
0.0626	0
0.0628	0
0.063	0
0.0632	0
0.0634	0
0.0636	0
0.0638	0
0.064	0
0.0642	0
0.0644	0
0.0646	0
0.0648	0
0.065	0
0.0652	0
0.0654	0
0.0656	0
0.0658	0
0.066	0
0.0662	0
0.0664	0
0.0666	0
0.0668	0
0.067	0
0.0672	0
0.0674	0
0.0676	0
0.0678	0
0.068	0
0.0682	0
0.0684	0
0.0686	0
0.0688	0
0.069	0
0.0692	0
0.0694	0
0.0696	0
0.0698	0
0.07	0
0.0702	0
0.0704	0
0.0706	0
0.0708	0
0.071	0
0.0712	0
0.0714	0
0.0716	0
0.0718	0
0.072	0
0.0722	0
0.0724	0
0.0726	0
0.0728	0
0.073	0
0.0732	0
0.0734	0
0.0736	0
0.0738	0
0.074	0
0.0742	0
0.0744	0
0.0746	0
0.0748	0
0.075	0
0.0752	0
0.0754	0
0.0756	0
0.0758	0
0.076	0
0.0762	0
0.0764	0
0.0766	0
0.0768	0
0.077	0
0.0772	0
0.0774	0
0.0776	0
0.0778	0
0.078	0
0.0782	0
0.0784	0
0.0786	0
0.0788	0
0.079	0
0.0792	0
0.0794	0
0.0796	0
0.0798	0
0.08	0
0.0802	0
0.0804	0
0.0806	0
0.0808	0
0.081	0
0.0812	0
0.0814	0
0.0816	0
0.0818	0
0.082	0
0.0822	0
0.0824	0
0.0826	0
0.0828	0
0.083	0
0.0832	0
0.0834	0
0.0836	0
0.0838	0
0.084	0
0.0842	0
0.0844	0
0.0846	0
0.0848	0
0.085	0
0.0852	0
0.0854	0
0.0856	0
0.0858	0
0.086	0
0.0862	0
0.0864	0
0.0866	0
0.0868	0
0.087	0
0.0872	0
0.0874	0
0.0876	0
0.0878	0
0.088	0
0.0882	0
0.0884	0
0.0886	0
0.0888	0
0.089	0
0.0892	0
0.0894	0
0.0896	0
0.0898	0
0.09	0
0.0902	0
0.0904	0
0.0906	0
0.0908	0
0.091	0
0.0912	0
0.0914	0
0.0916	0
0.0918	0
0.092	0
0.0922	0
0.0924	0
0.0926	0
0.0928	0
0.093	0
0.0932	0
0.0934	0
0.0936	0
0.0938	0
0.094	0
0.0942	0
0.0944	0
0.0946	0
0.0948	0
0.095	0
0.0952	0
0.0954	0
0.0956	0
0.0958	0
0.096	0
0.0962	0
0.0964	0
0.0966	0
0.0968	0
0.097	0
0.0972	0
0.0974	0
0.0976	0
0.0978	0
0.098	0
0.0982	0
0.0984	0
0.0986	0
0.0988	0
0.099	0
0.0992	0
0.0994	0
0.0996	0
0.0998	0
0.1	0
